STATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
US1VTCL0006,2012-01-01,0.3,,,,,,
US1VTCL0006,2012-01-02,4.1,,,,,,
US1VTCL0006,2012-01-03,2.5,56.0,,,,,
US1VTCL0006,2012-01-04,0.0,0.0,,,,,
US1VTCL0006,2012-01-05,0.0,5.0,,,,,
US1VTCL0006,2012-01-06,1.5,33.0,,,,,
US1VTCL0006,2012-01-07,0.0,0.0,,,,,
US1VTCL0006,2012-01-08,0.5,5.0,,,,,
US1VTCL0006,2012-01-09,0.0,0.0,,,,,
US1VTCL0006,2012-01-10,0.0,0.0,,,,,
US1VTCL0006,2012-01-11,0.0,0.0,,,,,
US1VTCL0006,2012-01-12,1.0,13.0,,,,,
US1VTCL0006,2012-01-13,4.8,58.0,,,,,
US1VTCL0006,2012-01-14,4.8,51.0,,,,,
US1VTCL0006,2012-01-15,0.0,0.0,,,,,
US1VTCL0006,2012-01-16,0.0,0.0,,,,,
US1VTCL0006,2012-01-17,1.5,18.0,,,,,
US1VTCL0006,2012-01-18,8.1,8.0,,,,,
US1VTCL0006,2012-01-19,0.0,0.0,,,,,
US1VTCL0006,2012-01-20,2.0,51.0,,,,,
US1VTCL0006,2012-01-21,0.8,23.0,,,,,
US1VTCL0006,2012-01-22,0.8,20.0,,,,,
US1VTCL0006,2012-01-23,0.0,0.0,,,,,
US1VTCL0006,2012-01-24,7.6,0.0,,,,,
US1VTCL0006,2012-01-25,0.5,5.0,,,,,
US1VTCL0006,2012-01-26,0.0,0.0,,,,,
US1VTCL0006,2012-01-27,21.6,58.0,,,,,
US1VTCL0006,2012-01-28,0.0,0.0,,,,,
US1VTCL0006,2012-01-29,0.5,5.0,,,,,
US1VTCL0006,2012-01-30,8.9,74.0,254.0,,,,
US1VTCL0006,2012-01-31,0.8,8.0,,,,,
US1VTCL0006,2012-02-01,2.8,28.0,279.0,,,,
US1VTCL0006,2012-02-02,2.0,3.0,,,,,
US1VTCL0006,2012-02-03,0.5,0.0,,,,,
US1VTCL0006,2012-02-04,1.3,56.0,292.0,,,,
US1VTCL0006,2012-02-05,0.0,0.0,292.0,,,,
US1VTCL0006,2012-02-06,0.0,0.0,279.0,,,,
US1VTCL0006,2012-02-07,0.0,0.0,,,,,
US1VTCL0006,2012-02-08,0.0,0.0,,,,,
US1VTCL0006,2012-02-09,0.0,0.0,,,,,
US1VTCL0006,2012-02-10,0.0,0.0,,,,,
US1VTCL0006,2012-02-11,0.0,0.0,,,,,
US1VTCL0006,2012-02-12,0.0,0.0,,,,,
US1VTCL0006,2012-02-13,0.8,13.0,,,,,
US1VTCL0006,2012-02-14,0.5,8.0,229.0,,,,
US1VTCL0006,2012-02-15,0.0,0.0,,,,,
US1VTCL0006,2012-02-16,0.3,3.0,,,,,
US1VTCL0006,2012-02-17,1.8,15.0,,,,,
US1VTCL0006,2012-02-18,1.0,8.0,229.0,,,,
US1VTCL0006,2012-02-19,0.0,0.0,216.0,,,,
US1VTCL0006,2012-02-20,0.0,0.0,216.0,,,,
US1VTCL0006,2012-02-21,0.0,0.0,216.0,,,,
US1VTCL0006,2012-02-22,1.5,20.0,229.0,,,,
US1VTCL0006,2012-02-23,2.3,5.0,241.0,,,,
US1VTCL0006,2012-02-24,0.3,3.0,,,,,
US1VTCL0006,2012-02-25,10.7,112.0,279.0,,,,
US1VTCL0006,2012-02-26,1.0,25.0,,,,,
US1VTCL0006,2012-02-27,0.0,0.0,,,,,
US1VTCL0006,2012-02-28,3.0,56.0,343.0,,,,
US1VTCL0006,2012-02-29,0.0,0.0,343.0,,,,
US1VTCL0006,2012-03-01,3.3,38.0,,,,,
