STATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
US1VTCL0006,2009-04-27,2.0,,,,,,
US1VTCL0006,2009-04-28,0.0,0.0,,,,,
US1VTCL0006,2009-04-29,2.3,,,,,,
US1VTCL0006,2009-04-30,0.0,0.0,,,,,
US1VTCL0006,2009-05-01,10.2,,,,,,
US1VTCL0006,2009-05-02,15.0,,,,,,
US1VTCL0006,2009-05-03,0.0,,,,,,
US1VTCL0006,2009-05-04,0.0,0.0,,,,,
US1VTCL0006,2009-05-05,0.0,0.0,,,,,
US1VTCL0006,2009-05-06,2.5,,,,,,
US1VTCL0006,2009-05-07,10.7,,,,,,
US1VTCL0006,2009-05-08,8.6,,,,,,
US1VTCL0006,2009-05-09,0.0,0.0,,,,,
US1VTCL0006,2009-05-10,16.8,,,,,,
US1VTCL0006,2009-05-11,0.3,,,,,,
US1VTCL0006,2009-05-12,0.0,0.0,,,,,
US1VTCL0006,2009-05-13,0.0,0.0,,,,,
US1VTCL0006,2009-05-14,0.0,0.0,,,,,
US1VTCL0006,2009-05-15,4.6,,,,,,
US1VTCL0006,2009-05-16,0.0,0.0,,,,,
US1VTCL0006,2009-05-17,12.2,,,,,,
US1VTCL0006,2009-05-18,0.0,0.0,,,,,
US1VTCL0006,2009-05-19,0.0,0.0,,,,,
US1VTCL0006,2009-05-20,0.0,0.0,,,,,
US1VTCL0006,2009-05-21,0.0,0.0,,,,,
US1VTCL0006,2009-05-22,0.0,0.0,,,,,
US1VTCL0006,2009-05-23,0.0,0.0,,,,,
US1VTCL0006,2009-05-24,0.0,,,,,,
US1VTCL0006,2009-05-25,1.3,,,,,,
US1VTCL0006,2009-05-26,0.0,0.0,,,,,
US1VTCL0006,2009-05-27,0.0,,,,,,
US1VTCL0006,2009-05-28,16.3,,,,,,
US1VTCL0006,2009-05-29,17.8,,,,,,
US1VTCL0006,2009-05-30,7.9,,,,,,
US1VTCL0006,2009-05-31,0.0,,,,,,
US1VTCL0006,2009-06-01,1.0,,,,,,
US1VTCL0006,2009-06-02,0.0,,,,,,
US1VTCL0006,2009-06-03,0.0,0.0,,,,,
US1VTCL0006,2009-06-04,0.0,0.0,,,,,
US1VTCL0006,2009-06-05,0.0,0.0,,,,,
US1VTCL0006,2009-06-06,0.0,0.0,,,,,
US1VTCL0006,2009-06-07,0.0,0.0,,,,,
US1VTCL0006,2009-06-08,2.0,,,,,,
US1VTCL0006,2009-06-09,2.0,,,,,,
US1VTCL0006,2009-06-10,10.7,,,,,,
US1VTCL0006,2009-06-11,0.0,,,,,,
US1VTCL0006,2009-06-12,18.8,,,,,,
US1VTCL0006,2009-06-13,3.3,,,,,,
US1VTCL0006,2009-06-14,1.8,,,,,,
US1VTCL0006,2009-06-15,0.0,,,,,,
US1VTCL0006,2009-06-16,3.8,,,,,,
US1VTCL0006,2009-06-17,0.0,0.0,,,,,
US1VTCL0006,2009-06-18,0.0,0.0,,,,,
US1VTCL0006,2009-06-19,9.4,,,,,,
US1VTCL0006,2009-06-20,1.0,,,,,,
US1VTCL0006,2009-06-21,0.0,0.0,,,,,
US1VTCL0006,2009-06-22,0.3,,,,,,
US1VTCL0006,2009-06-23,0.0,0.0,,,,,
US1VTCL0006,2009-06-24,0.0,0.0,,,,,
US1VTCL0006,2009-06-25,0.0,0.0,,,,,
US1VTCL0006,2009-06-26,0.0,0.0,,,,,
US1VTCL0006,2009-06-27,0.8,,,,,,
US1VTCL0006,2009-06-28,11.9,,,,,,
US1VTCL0006,2009-06-29,13.0,0.0,,,,,
US1VTCL0006,2009-06-30,18.5,,,,,,
US1VTCL0006,2009-07-01,5.3,,,,,,
US1VTCL0006,2009-07-02,5.3,,,,,,
US1VTCL0006,2009-07-03,16.5,,,,,,
US1VTCL0006,2009-07-04,13.5,,,,,,
US1VTCL0006,2009-07-05,6.4,,,,,,
US1VTCL0006,2009-07-06,0.0,0.0,,,,,
US1VTCL0006,2009-07-07,0.0,,,,,,
US1VTCL0006,2009-07-08,4.3,,,,,,
US1VTCL0006,2009-07-09,1.0,,,,,,
US1VTCL0006,2009-07-10,0.0,,,,,,
US1VTCL0006,2009-07-11,0.0,0.0,,,,,
US1VTCL0006,2009-07-12,21.8,,,,,,
US1VTCL0006,2009-07-13,0.0,,,,,,
US1VTCL0006,2009-07-14,1.5,,,,,,
US1VTCL0006,2009-07-15,1.3,,,,,,
US1VTCL0006,2009-07-16,0.3,,,,,,
US1VTCL0006,2009-07-17,0.3,,,,,,
US1VTCL0006,2009-07-18,13.2,,,,,,
US1VTCL0006,2009-07-19,0.0,0.0,,,,,
US1VTCL0006,2009-07-20,0.0,0.0,,,,,
US1VTCL0006,2009-07-21,0.0,0.0,,,,,
US1VTCL0006,2009-07-22,14.5,,,,,,
US1VTCL0006,2009-07-23,0.0,,,,,,
US1VTCL0006,2009-07-24,5.6,,,,,,
US1VTCL0006,2009-07-27,,,,,,,
US1VTCL0006,2009-07-28,0.3,,,,,,
US1VTCL0006,2009-07-29,0.0,0.0,,,,,
